year,month,day,date,high,low,temp,hum,elec
2016,3,5,2016 3 5,15.9,9.1,12.8375,78.625,460.845229
2016,3,6,2016 3 6,17.7,5.5,11.625,78.625,410.129036
2016,3,7,2016 3 7,15.1,9.2,12.1,84,406.261041
2016,3,8,2016 3 8,10,3.4,5.35,86.125,440.649566
2016,3,9,2016 3 9,5.2,0.9,3.35,62.375,447.901761
2016,3,10,2016 3 10,8.3,2.8,5.1375,55.5,450.1968
2016,3,11,2016 3 11,11.2,1.2,5.2125,63.25,433.934311
2016,3,12,2016 3 12,12.4,1.8,8.1375,61.25,449.535518
2016,3,13,2016 3 13,12.8,4.9,9.0125,70.875,470.554072
2016,3,14,2016 3 14,14.4,1.8,8.25,70.125,423.266615
2016,3,15,2016 3 15,13.7,4.4,9.3125,65.25,408.240357
2016,3,16,2016 3 16,17.5,3,10.5875,64.5,420.438006
2016,3,17,2016 3 17,16.2,9.8,11.9,79.5,425.642445
2016,3,18,2016 3 18,18.9,7.1,13.1625,84.5,417.834698
2016,3,19,2016 3 19,21.4,12.1,15.6375,79.75,432.979961
2016,3,20,2016 3 20,19.5,10.5,13.8125,66.375,444.8828
2016,3,21,2016 3 21,17.4,6.4,11.5375,52.75,394.792228
2016,3,22,2016 3 22,15.3,5.9,10.625,82,365.571281
2016,3,23,2016 3 23,13.9,8.4,10.6125,61.75,375.879599
2016,3,24,2016 3 24,12.4,3.9,8.3125,39.625,360.230622
2016,3,25,2016 3 25,14.4,2.8,8.95,54.75,382.112016
2016,3,26,2016 3 26,13.6,1.7,7.325,73,404.68913
2016,3,27,2016 3 27,17,3,9.8375,69.875,389.894722
2016,3,28,2016 3 28,21.4,6.5,14.5125,50.875,390.938386
2016,3,29,2016 3 29,20.4,12.9,15.875,60,367.659388
2016,3,30,2016 3 30,20.9,11.1,15.45,74.375,368.405347
2016,3,31,2016 3 31,20.1,10.8,14.7125,82,413.701903
2016,4,1,2016 4 1,25.1,10.4,18.3125,70.625,402.418868
2016,4,2,2016 4 2,22.4,12.6,18.0625,79.5,409.053207
2016,4,3,2016 4 3,12,10.5,11.0875,79.125,427.721905
2016,4,4,2016 4 4,19,9.5,13.9375,62.5,420.905042
2016,4,5,2016 4 5,17.6,12.7,14.5,78.875,408.8332
2016,4,6,2016 4 6,11.1,9.5,10.3625,97.5,402.576069
2016,4,7,2016 4 7,20.1,9.3,14.45,91.5,375.323641
2016,4,8,2016 4 8,23.4,11.6,17.4875,84.5,407.603675
2016,4,9,2016 4 9,26,14.4,19.8625,78.125,386.017296
2016,4,10,2016 4 10,26.4,14.2,20.3125,68.375,419.795246
2016,4,11,2016 4 11,20.3,13.8,16.6,80.625,379.325787
2016,4,12,2016 4 12,24.1,12.6,18.65,77.875,386.108513
2016,4,13,2016 4 13,26.1,15.1,20.55,77.25,367.52086
2016,4,14,2016 4 14,27.9,15.5,21.75,71.625,395.520411
2016,4,15,2016 4 15,25.9,15.6,20.65,58.75,390.618449
2016,4,16,2016 4 16,17.5,12.3,15.3625,85.375,421.110466
2016,4,17,2016 4 17,15.2,8.9,12.2125,84.25,406.472256
2016,4,18,2016 4 18,22,9.8,15.6625,72.75,385.85251
2016,4,19,2016 4 19,24.5,12.6,18.65,64.875,362.780738
2016,4,20,2016 4 20,16,14.6,15.25,93.375,377.630504
2016,4,21,2016 4 21,23.4,14.5,18.2875,88.75,392.882239
2016,4,22,2016 4 22,26.2,15.6,20.95,81.75,396.444416
2016,4,23,2016 4 23,19.1,15.7,17.5,85.875,409.184764
2016,4,24,2016 4 24,20.9,14,17.575,78.25,402.980541
2016,4,25,2016 4 25,22,14.8,17.7375,75.375,363.07995
2016,4,26,2016 4 26,15.9,12.3,14.4125,92.625,368.879003
2016,4,27,2016 4 27,18.7,11.9,14.55,79.125,375.402982
2016,4,28,2016 4 28,23.1,10.3,17.05,77.875,367.005524
2016,4,29,2016 4 29,24.8,10.4,18.3125,73.625,363.578376
2016,4,30,2016 4 30,28.8,14,22.5125,66,353.477671
2016,5,1,2016 5 1,27.7,18.3,23.5125,71.5,373.563111
2016,5,2,2016 5 2,23.1,15.5,20.1375,92.125,346.168096
2016,5,3,2016 5 3,23.7,12.8,17.7,69,340.322625
2016,5,4,2016 5 4,28.4,12.5,21.7625,63.875,372.142978
2016,5,5,2016 5 5,27.9,20.2,24.225,74.375,374.820189
2016,5,6,2016 5 6,28.8,19.8,22.725,78.625,408.268736
2016,5,7,2016 5 7,18.5,16.7,17.875,60.875,389.142042
2016,5,8,2016 5 8,16.4,13.7,15.1375,71.75,357.89431
2016,5,9,2016 5 9,18.3,13.7,15.3625,88.75,354.164793
2016,5,10,2016 5 10,21.3,12.9,17.1125,73.625,356.775665
2016,5,11,2016 5 11,27.5,11.8,20.7625,74.125,355.455112
2016,5,12,2016 5 12,30.4,17.3,23.1375,61.5,367.371011
2016,5,13,2016 5 13,20.7,15.8,17.8,67.375,373.231596
2016,5,14,2016 5 14,26.9,15.4,19.875,79.875,376.274776
2016,5,15,2016 5 15,17.5,13.2,15.125,93.125,374.469184
2016,5,16,2016 5 16,25.6,10.4,18.0375,70.125,360.512141
2016,5,17,2016 5 17,26,12.6,19.7,60,346.327748
2016,5,18,2016 5 18,23.8,12.8,18.8375,63.625,341.185833
2016,5,19,2016 5 19,27.9,13.5,21.1375,66.25,349.349464
2016,5,20,2016 5 20,23,16.6,19.5625,82.75,344.856946
2016,5,21,2016 5 21,17.1,15.5,15.9625,94.125,371.151499
2016,5,22,2016 5 22,21.6,15.5,18.6875,77.375,373.485439
2016,5,23,2016 5 23,20.9,16.9,18.7,83.125,340.370314
2016,5,24,2016 5 24,26.8,16.4,21.325,72.125,336.740122
2016,5,25,2016 5 25,30.1,15.6,23.425,69,345.94373
2016,5,26,2016 5 26,28.3,18.8,23.725,63.125,341.974239
2016,5,27,2016 5 27,18.3,15.3,16.5875,96.25,362.313674
2016,5,28,2016 5 28,18.9,15.1,16.9125,96.25,379.17227
2016,5,29,2016 5 29,25.2,16.8,20.65,83.5,359.025524
2016,5,30,2016 5 30,28,16.4,22.5125,78.375,361.831523
2016,5,31,2016 5 31,29.1,20.4,23.85,86.375,379.988634
2016,6,1,2016 6 1,25,19.6,21.5125,86,362.803653
2016,6,2,2016 6 2,20.4,18.7,19.325,81,360.720361
2016,6,3,2016 6 3,20.5,17,18.7,93.25,347.185061
2016,6,4,2016 6 4,25.4,17.3,20.5625,81.125,364.391807
2016,6,5,2016 6 5,26.9,16.3,21.0875,83.875,378.983468
2016,6,6,2016 6 6,22.1,18.9,20.35,94,371.718788
2016,6,7,2016 6 7,25.9,19.5,22.2375,83.125,355.036594
2016,6,8,2016 6 8,26.4,19.9,22.4625,84.75,376.94673
2016,6,9,2016 6 9,25.7,17.9,21.8,86.75,402.910195
2016,6,10,2016 6 10,28,19.5,23.5625,86,410.866542
2016,6,11,2016 6 11,30.7,21.3,26.425,82.25,410.179158
2016,6,12,2016 6 12,29.4,22.8,24.9375,83,407.82071
2016,6,13,2016 6 13,30.9,20.4,25.8875,76.625,411.686097
2016,6,14,2016 6 14,32.6,22.4,27.65,72.5,437.531891
2016,6,15,2016 6 15,27.6,22.2,24.4875,72.5,391.262309
2016,6,16,2016 6 16,30.2,17.8,24.45,69.125,427.337755
2016,6,17,2016 6 17,32.8,20.1,26.875,61.125,453.362853
2016,6,18,2016 6 18,33.2,21.7,28.175,64.25,520.080885
2016,6,19,2016 6 19,32.8,23.9,27.6375,79.625,619.5455
2016,6,20,2016 6 20,31,21.5,26.425,81.875,502.753371
2016,6,21,2016 6 21,25.9,24.2,25.275,99,493.642739
2016,6,22,2016 6 22,32.6,25.1,28.6875,87.875,633.327944
2016,6,23,2016 6 23,34,26.3,29.625,84.5,810.323879
2016,6,24,2016 6 24,24.6,22.5,23.45,93.625,493.449976
2016,6,25,2016 6 25,23.7,20.7,22.1875,87,422.642836
2016,6,26,2016 6 26,28.1,18.4,23.5625,83.875,439.904908
2016,6,27,2016 6 27,21.6,18.5,19.675,92.875,409.891365
2016,6,28,2016 6 28,24.9,18.5,21.6625,93.375,374.780702
2016,6,29,2016 6 29,30.5,21.1,25.9125,83.875,430.048001
2016,6,30,2016 6 30,31,24.5,27.8,86.625,551.273258
2016,7,1,2016 7 1,24.3,22.6,23.45,96.25,472.107009
2016,7,2,2016 7 2,26.2,21.3,23.575,91.5,439.532242
2016,7,3,2016 7 3,29.2,23.2,25.8625,86.75,522.782697
2016,7,4,2016 7 4,23.5,21.4,22.4125,94.125,436.274381
2016,7,5,2016 7 5,27,20.9,23.825,87,436.57679
2016,7,6,2016 7 6,28.8,22.5,25.3625,89.625,446.300112
2016,7,7,2016 7 7,28,24.1,25.7875,92.125,485.899288
2016,7,8,2016 7 8,31.3,23.9,27.6625,85,628.457158
2016,7,9,2016 7 9,30.4,24.1,27.2,84.75,663.649358
2016,7,10,2016 7 10,28.2,24.7,26.15,87.5,645.061937
2016,7,11,2016 7 11,29.5,24.7,26.425,88.875,652.357452
2016,7,12,2016 7 12,31.3,24.7,28.0875,84.625,819.392684
2016,7,13,2016 7 13,27.5,25.6,26.7,90.125,655.940215
2016,7,14,2016 7 14,31.2,24.9,27.4625,89.875,724.941379
2016,7,15,2016 7 15,29.2,22.1,24.8,91.625,578.741563
2016,7,16,2016 7 16,27.3,21.2,24.257143,85.714286,518.993605
2016,7,17,2016 7 17,31.3,22.4,27.4,83.375,693.881089
2016,7,18,2016 7 18,30.2,25.4,27.025,90.375,809.069871
2016,7,19,2016 7 19,29.6,25.2,27.4375,89.75,630.860085
2016,7,20,2016 7 20,32.8,25.6,29.1875,79,682.757154
2016,7,21,2016 7 21,33,23.9,28.9375,82.625,805.858802
2016,7,22,2016 7 22,35,27.7,31.0875,77.5,1138.508883
2016,7,23,2016 7 23,35.2,27,31.4875,77.25,1438.431697
2016,7,24,2016 7 24,36.4,28.2,32.05,74.5,1561.33179
2016,7,25,2016 7 25,37,27.8,32.25,74.5,1671.719146
2016,7,26,2016 7 26,36.5,28.5,32.575,76.625,1777.96586
2016,7,27,2016 7 27,34.9,25.2,30.5625,80,1651.103153
2016,7,28,2016 7 28,36,28.3,31.9875,74,1811.140795
2016,7,29,2016 7 29,37,28.6,32.525,75.5,1957.84621
2016,7,30,2016 7 30,38.1,28.4,32.2375,73.5,1899.16477
2016,7,31,2016 7 31,36.1,27.1,31.2875,76.75,1925.06833
2016,8,1,2016 8 1,34.5,26.8,30.6,76,1688.154991
2016,8,2,2016 8 2,35,26.8,30.1625,77.875,1474.742029
2016,8,3,2016 8 3,28.4,24.6,26.45,87.375,912.810522
2016,8,4,2016 8 4,29.7,24.4,26.05,91.375,812.002588
2016,8,5,2016 8 5,30.3,24.5,26.9875,88.75,791.650927
2016,8,6,2016 8 6,31,24.7,27.425,86.875,863.787542
2016,8,7,2016 8 7,31.5,25.4,27.25,90.125,831.464705
2016,8,8,2016 8 8,31.6,25.4,28.5875,84.25,762.064986
2016,8,9,2016 8 9,32.6,25.8,28.775,81.75,909.42576
2016,8,10,2016 8 10,31.3,26.1,28.3875,88.25,984.955707
2016,8,11,2016 8 11,34.3,27.2,30.3625,83.875,1218.898699
2016,8,12,2016 8 12,34.2,25.6,30.1375,82.875,1406.374743
2016,8,13,2016 8 13,35.3,27.4,31.1,81.5,1553.991439
2016,8,14,2016 8 14,35.2,27.5,31.0375,78.25,1564.542453
2016,8,15,2016 8 15,34.4,26.3,30.1125,78.625,1454.962431
2016,8,16,2016 8 16,34.2,26.5,29.85,80.375,1527.547258
2016,8,17,2016 8 17,33.8,25.9,29.6,78.875,1468.526941
2016,8,18,2016 8 18,34.9,25,29.8875,77.375,1354.796608
2016,8,19,2016 8 19,36.5,27.3,31.575,78,1575.65142
2016,8,20,2016 8 20,29.3,25.9,27.1,91.25,995.532477
2016,8,21,2016 8 21,30.4,26,27.7,85,838.544752
2016,8,22,2016 8 22,31.8,26.4,28.525,87.5,855.354118
2016,8,23,2016 8 23,31.8,26.2,28.4625,84.125,925.177092
2016,8,24,2016 8 24,33.6,24.4,28.4625,74,886.564682
2016,8,25,2016 8 25,34.5,23.2,28.5125,70.75,906.840978
2016,8,26,2016 8 26,24.1,20.5,22.425,73.625,486.7462
2016,8,27,2016 8 27,27.8,19.2,23.1375,63.875,394.793013
2016,8,28,2016 8 28,29.9,16.1,23.3125,68.5,410.132318
2016,8,29,2016 8 29,29.9,18.1,23.7125,62.5,426.706711
2016,8,30,2016 8 30,29.3,16.9,23.325,71.5,439.722578
2016,8,31,2016 8 31,30.4,18.6,24.525,68.75,432.060614
2015,2,1,2015 2 1,1.9,-0.4,0.7875,75,727.585676
2015,2,1,2015 2 1,1.9,-0.4,0.7875,75,727.585676
2015,2,2,2015 2 2,6.2,-3.9,1.7625,77.25,629.108444
2015,2,3,2015 2 3,7.8,2,4.2375,72.75,633.000613
2015,2,4,2015 2 4,8.5,-1.2,3.0375,65.875,631.792933
2015,2,5,2015 2 5,7.9,-3.6,1.8625,55.375,575.140527
2015,2,6,2015 2 6,10,-2.1,3.1125,58,466.536617
2015,2,7,2015 2 7,8.7,-1.9,4.5875,63.125,538.567507
2015,2,8,2015 2 8,3.8,-2.8,0,49,517.550962
2015,2,9,2015 2 9,6.4,-5.6,0.1625,49.75,610.194973
2015,2,10,2015 2 10,11.5,-2.8,4.35,52.875,536.850145
2015,2,11,2015 2 11,14.7,1.7,7.3875,55.25,522.782347
2015,2,12,2015 2 12,13.4,-2.2,5.5375,58.625,455.165145
2015,2,13,2015 2 13,15.4,0.7,7.05,61.625,479.884041
2015,2,14,2015 2 14,18.6,2.8,11.725,59.875,438.463107
2015,2,15,2015 2 15,12.6,10.3,11.35,95.75,496.536091
2015,2,16,2015 2 16,12.9,4.5,8.8625,90,493.452984
2015,2,17,2015 2 17,15.4,0.9,7.625,71.875,476.385824
2015,2,18,2015 2 18,9.1,2.2,5.4,69,573.67791
2015,2,19,2015 2 19,10.9,0.2,5.825,66,483.269812
2015,2,20,2015 2 20,6.1,4.2,5.25,96.625,471.573698
2015,2,21,2015 2 21,5.8,1.9,4.2125,91.875,573.973512
2015,2,22,2015 2 22,7,-0.9,3.825,93.125,526.104965
2015,2,23,2015 2 23,10.2,2.6,6.6,81.5,463.340469
2015,2,24,2015 2 24,13.1,2.3,7.85,83.125,465.017842
2015,2,25,2015 2 25,11.8,7.6,9.05,86.625,439.290269
2015,2,26,2015 2 26,11.6,5.5,8.7625,58.75,430.713521
2015,2,27,2015 2 27,6.8,1.9,4.9875,73.125,495.160804
2015,2,28,2015 2 28,2.3,0.1,1.1625,91.625,549.15118
2015,3,1,2015 3 1,11.1,-0.2,4.725,78.625,470.772125
2015,3,2,2015 3 2,10.9,2.6,7.1625,75.875,451.579574
2015,3,3,2015 3 3,10.9,5.2,8.4,54.5,466.367137
2015,3,4,2015 3 4,4.8,0.3,2.35,52,477.545756
2015,3,5,2015 3 5,5,1.1,3.0875,61.625,561.10796
2015,3,6,2015 3 6,7.1,-0.3,3.9125,76,475.564739
2015,3,7,2015 3 7,10.6,0.2,5.775,79.5,465.437578
2015,3,8,2015 3 8,11.8,2.7,7.0625,81.25,439.74121
2015,3,9,2015 3 9,11.9,2.7,6.2,79.5,420.573518
2015,3,10,2015 3 10,7.1,-0.2,3.3125,51.625,452.98963
2015,3,11,2015 3 11,12.5,-1.1,6.0125,60.25,431.663057
2015,3,12,2015 3 12,17.4,1.9,9.875,69.125,396.752212
2015,3,13,2015 3 13,18,5.8,11.6625,78.125,381.906787
2015,3,14,2015 3 14,12.3,6.4,9.1375,75.125,424.184351
2015,3,15,2015 3 15,13.8,4.3,9.8625,88.375,411.666521
2015,3,16,2015 3 16,15.5,10.6,12.275,89.75,380.200219
2015,3,17,2015 3 17,13.5,10.1,12.1,98.875,396.536617
2015,3,18,2015 3 18,10.5,8,9.2625,96.25,413.373377
2015,3,19,2015 3 19,12.9,7.6,10.325,89.375,376.2923
2015,3,20,2015 3 20,17.2,7.6,12.4875,81.5,374.427692
2015,3,21,2015 3 21,20.1,8.5,14.25,81.875,413.771548
2015,3,22,2015 3 22,21.4,8.4,14.6875,74.25,387.032869
2015,3,23,2015 3 23,14.1,7.9,10.525,74.875,334.545402
2015,3,24,2015 3 24,16.5,6.1,10.7125,66.375,336.397831
2015,3,25,2015 3 25,17.7,7.8,12.114286,56.428571,338.678703
2015,3,26,2015 3 26,14.8,8.4,11.375,70.75,357.381563
2015,3,27,2015 3 27,17.3,10.3,12.9,82.25,342.880092
2015,3,28,2015 3 28,20.5,10.9,14.875,81.25,363.123543
2015,3,29,2015 3 29,22.4,11.9,16.125,85,364.746497
2015,3,30,2015 3 30,22.9,14.2,18.15,84.5,321.614648
2015,3,31,2015 3 31,28.3,17,22.814286,81.857143,339.552518
2015,4,1,2015 4 1,20.5,14,16.05,93.625,349.939771
2015,4,2,2015 4 2,15.5,9.8,11.675,89.75,337.272676
2015,4,3,2015 4 3,11.9,7,10.2375,85.625,346.68915
2015,4,4,2015 4 4,10.7,8.7,9.825,92.875,356.198218
2015,4,5,2015 4 5,11.3,10.4,10.9375,95.625,377.434724
2015,4,6,2015 4 6,13,7.5,10.2875,87.25,373.205237
2015,4,7,2015 4 7,7.3,3.9,5.6375,78.25,374.446981
2015,4,8,2015 4 8,11.8,0,6.2375,80.125,370.691508
2015,4,9,2015 4 9,15.4,2.7,9.8625,73.875,370.206653
2015,4,10,2015 4 10,18.4,6.1,12.2,72.5,359.418943
2015,4,11,2015 4 11,20.5,7.3,14.525,67.25,350.796409
2015,4,12,2015 4 12,18.3,9.5,13.0375,69.5,322.580586
2015,4,13,2015 4 13,10.3,5.4,7.775,74.375,341.88215
2015,4,14,2015 4 14,19.4,4.6,11.7875,68.75,345.352751
2015,4,15,2015 4 15,22.1,10.5,16.525,64.375,317.942121
2015,4,16,2015 4 16,22.1,12.5,16.8375,70.875,312.320625
2015,4,17,2015 4 17,23,13.3,17.9875,67.375,355.055617
2015,4,18,2015 4 18,23.8,14.3,19.275,81.375,353.214641
2015,4,19,2015 4 19,18,11.1,14.725,97.25,366.83495
2015,4,20,2015 4 20,17.9,9.9,13.45,73.75,344.541161
2015,4,21,2015 4 21,19.2,5,12.975,71.5,326.540042
2015,4,22,2015 4 22,24.6,9.7,17.9375,70.375,331.252029
2015,4,23,2015 4 23,27.4,13.4,20.35,63.75,329.745642
2015,4,24,2015 4 24,27.5,15.1,21.3,62.625,339.259762
2015,4,25,2015 4 25,27.1,14.2,21.2875,71.375,323.448289
2015,4,26,2015 4 26,28,12.6,20.6,62.625,364.140162
2015,4,27,2015 4 27,27.1,14.6,21.0625,69,331.513243
2015,4,28,2015 4 28,29.1,14.6,21.275,83.875,320.802493
2015,4,29,2015 4 29,23,15.5,18.6,83.875,330.789899
2015,4,30,2015 4 30,26.2,13.1,19.925,78.25,335.280168
2015,5,1,2015 5 1,28.6,14.3,22.2,73.625,332.476679
2015,5,2,2015 5 2,20.7,14.9,18.25,90.125,335.970744
2015,5,3,2015 5 3,25.1,14.5,19.5625,86.125,334.483955
2015,5,4,2015 5 4,20.6,14.2,18.2625,75.125,333.215656
2015,5,5,2015 5 5,24.5,11,18.6375,74,330.917202
2015,5,6,2015 5 6,24.7,17.4,20.1125,79.25,325.26252
2015,5,7,2015 5 7,27.1,15.9,21.575,83.375,338.268295
2015,5,8,2015 5 8,22.4,18,20.05,89.875,346.045832
2015,5,9,2015 5 9,23.9,16.7,19.4625,85.625,353.714091
2015,5,10,2015 5 10,25.2,14.8,20.275,83.75,303.92075
2015,5,11,2015 5 11,18.9,13.1,15.5125,89.375,335.392703
2015,5,12,2015 5 12,25.9,11,19.0375,64,315.67088
2015,5,13,2015 5 13,28.7,15.3,22.9125,68,341.332862
2015,5,14,2015 5 14,31.2,20.6,26.3125,76.875,324.420161
2015,5,15,2015 5 15,23.3,17.2,21.114286,90,365.808748
2015,5,16,2015 5 16,25.3,15,20.325,74,349.111493
2015,5,17,2015 5 17,27,17.4,21.9125,77,350.547761
2015,5,18,2015 5 18,26.7,18.6,22.4625,87.75,339.28969
2015,5,19,2015 5 19,30.9,17.1,24.8125,71.125,378.520119
2015,5,20,2015 5 20,26.4,16.2,21.425,52.125,340.698813
2015,5,21,2015 5 21,26.8,12,20.2375,53.75,313.855625
2015,5,22,2015 5 22,23.2,14.5,19.275,67.625,326.728289
2015,5,23,2015 5 23,25.2,14.2,20.1875,66,323.790218
2015,5,24,2015 5 24,27.6,16,22.3875,63.125,359.804524
2015,5,25,2015 5 25,29.5,16.6,23.25,59.5,339.875748
2015,5,26,2015 5 26,23,19.7,20.9625,79.625,340.316036
2015,5,27,2015 5 27,19.9,17.9,18.875,89.375,314.556788
2015,5,28,2015 5 28,22.6,18.1,20.375,88.375,322.108072
2015,5,29,2015 5 29,21,20.4,20.7375,93.25,332.986674
2015,5,30,2015 5 30,27.8,20.3,23.4,79.625,323.915457
2015,5,31,2015 5 31,29.6,18.4,23.8625,67.5,354.152783
2015,6,1,2015 6 1,32.1,18.1,26.025,65.125,337.714957
2015,6,2,2015 6 2,23.4,22,22.625,89.75,354.902531
2015,6,3,2015 6 3,25.2,16.5,21.875,72.375,349.4379
2015,6,4,2015 6 4,24.6,13.8,18.975,64.25,334.468051
2015,6,5,2015 6 5,31.7,13,23.05,65.375,333.948726
2015,6,6,2015 6 6,33,19.4,26.4625,55.625,366.143624
2015,6,7,2015 6 7,30.3,22.1,25.3875,60.125,357.757103
2015,6,8,2015 6 8,31.2,21,26.4,57.625,386.257396
2015,6,9,2015 6 9,29.8,22.8,25.7,67.5,338.016594
2015,6,10,2015 6 10,31.3,19.9,26.1375,68,404.247835
2015,6,11,2015 6 11,32.8,23.7,28.3375,42,436.110493
2015,6,12,2015 6 12,34.5,20.3,28.075,43.25,475.154112
2015,6,13,2015 6 13,35.3,24.3,29.7375,44.75,594.395853
2015,6,14,2015 6 14,33.8,22.9,28.4125,47.375,609.441632
2015,6,15,2015 6 15,29.9,22.3,25.2625,73,525.414215
2015,6,16,2015 6 16,20.7,19.9,20.2625,93,437.370822
2015,6,17,2015 6 17,22.9,19.5,21.125,86,355.768747
2015,6,18,2015 6 18,26.6,17.5,22.3125,79.5,402.520804
2015,6,19,2015 6 19,29.9,19.1,24.75,73.375,403.977491
2015,6,20,2015 6 20,28,22.5,24.8375,76.125,445.698273
2015,6,21,2015 6 21,28,21.6,24.125,69,406.341804
2015,6,22,2015 6 22,28.5,20.2,24.7875,75,367.536359
2015,6,23,2015 6 23,27.5,21.6,24.5125,80.25,374.259657
2015,6,24,2015 6 24,22.7,22.2,22.5375,93.375,380.887794
2015,6,25,2015 6 25,23.1,21.5,22.1125,94,380.728293
2015,6,26,2015 6 26,26.7,21.3,23.825,85.625,375.770436
2015,6,27,2015 6 27,22.4,21.3,21.7875,93.625,342.80788
2015,6,28,2015 6 28,22.3,21.2,21.5375,93.625,361.270275
2015,6,29,2015 6 29,28.2,21.3,23.9875,93.5,360.871363
2015,6,30,2015 6 30,22.1,20.3,21.375,93,377.433516
2015,7,1,2015 7 1,28,20.4,24.125,84,374.014495
2015,7,2,2015 7 2,30.6,21.7,26.15,79.75,437.297243
2015,7,3,2015 7 3,29.9,23.5,26.425,79.25,438.178636
2015,7,4,2015 7 4,28.5,22.7,25.425,69,424.733592
2015,7,5,2015 7 5,28.1,20.5,24.3125,70,394.362431
2015,7,6,2015 7 6,21.5,18,20.1625,77,378.199461
2015,7,7,2015 7 7,25.8,17.8,22,76.75,389.678772
2015,7,8,2015 7 8,28.9,20,24.2875,74.875,379.306487
2015,7,9,2015 7 9,24,20.5,22.2125,90,382.778066
2015,7,10,2015 7 10,29.6,22.7,25.9875,84.625,404.461659
2015,7,11,2015 7 11,29.8,24.3,27.025,77.5,474.2987
2015,7,12,2015 7 12,32.7,24,28.25,72.375,547.349683
2015,7,13,2015 7 13,34.8,24.8,29.6625,72.875,755.966149
2015,7,14,2015 7 14,34.5,26.4,30.225,70.75,878.773773
2015,7,15,2015 7 15,32.6,25.2,28.275,79.25,850.696675
2015,7,16,2015 7 16,26.2,21.9,24.15,91.875,523.763917
2015,7,17,2015 7 17,25.4,21.8,23.6125,85.875,416.627695
2015,7,18,2015 7 18,23.3,21.8,22.5625,93.5,377.021806
2015,7,19,2015 7 19,27.1,22.3,24.275,89.5,437.822207
2015,7,20,2015 7 20,27.7,22.6,24.975,86.625,447.720225
2015,7,21,2015 7 21,30.4,23.2,26.7875,85.5,496.907909
2015,7,22,2015 7 22,30.4,24.3,27.5625,84.625,669.805637
2015,7,23,2015 7 23,27.1,24.6,25.7625,91.875,502.106828
2015,7,24,2015 7 24,27.3,23.9,25.0625,91,489.302895
2015,7,25,2015 7 25,31.6,22.7,27.3875,82.375,670.384811
2015,7,26,2015 7 26,32.9,24.7,28.35,83.25,756.827938
2015,7,27,2015 7 27,33.8,26.6,29.8125,79.5,950.241653
2015,7,28,2015 7 28,34.2,27.2,30.5375,74.75,1042.934637
2015,7,29,2015 7 29,34.3,26.2,30.45,72.25,1112.028014
2015,7,30,2015 7 30,33.9,26.4,30.0125,73.375,1084.765643
2015,7,31,2015 7 31,32.8,23.6,29.1875,74.625,1141.098186
2015,8,1,2015 8 1,32.9,23.7,29.05,80.125,1160.945129
2015,8,2,2015 8 2,34.4,26.5,30.55,72,1198.394632
2015,8,3,2015 8 3,34.4,27,30.6625,71.5,1324.305673
2015,8,4,2015 8 4,34.5,27,30.625,73.125,1447.123068
2015,8,5,2015 8 5,34.6,23.9,28.5375,80.5,1230.506732
2015,8,6,2015 8 6,30.1,23.6,26.9,80.75,786.697318
2015,8,7,2015 8 7,31.8,24.9,28.1875,83.125,817.15163
2015,8,8,2015 8 8,32.5,24.9,28.175,80,815.481921
2015,8,9,2015 8 9,28.3,25,26.5875,87.25,630.221489
2015,8,10,2015 8 10,25.2,22.5,23.7375,93.125,459.953005
2015,8,11,2015 8 11,29.6,22.9,25.875,80.875,442.167313
2015,8,12,2015 8 12,31.2,22.5,26.0125,84.25,561.886104
2015,8,13,2015 8 13,31.5,23.2,26.3875,82.125,597.753092
2015,8,14,2015 8 14,30.9,21.6,26.6375,77.625,618.959012
2015,8,15,2015 8 15,29.4,24.2,26.2625,81.625,596.111652
2015,8,16,2015 8 16,30.7,23.9,26.85,79.625,584.525605
2015,8,17,2015 8 17,30.3,21.4,26,79.375,559.050518
2015,8,18,2015 8 18,27.7,23.8,25.5125,82.375,516.112279
2015,8,19,2015 8 19,25.3,20.9,23.075,91.5,409.510367
2015,8,20,2015 8 20,26.5,21.9,23.7625,91.25,384.193262
2015,8,21,2015 8 21,29.4,23.1,25.625,86.5,419.646128
2015,8,22,2015 8 22,30,22.1,25.6875,82.875,471.447075
2015,8,23,2015 8 23,29,21.3,25.15,81.625,435.541498
2015,8,24,2015 8 24,27.6,22.8,24.571429,82.571429,430.853799
2015,8,25,2015 8 25,28.2,20.3,24.125,80.375,387.241708
2015,8,26,2015 8 26,28.8,21.6,24.8375,79.25,435.606645
2015,8,27,2015 8 27,29,20.9,25.0375,78.625,462.937596
2015,8,28,2015 8 28,30.3,20.1,25.0125,79.875,491.45948
2015,8,29,2015 8 29,30.7,21.2,25.4125,76.375,455.411717
2015,8,30,2015 8 30,30.3,21.1,25.3875,75.5,544.183436
2015,8,31,2015 8 31,30.7,20.6,24.975,81,494.433628
2015,9,1,2015 9 1,29,21.3,24.55,75.25,439.267826
2015,9,2,2015 9 2,26.8,18.9,22.625,78.625,400.963344
2015,9,3,2015 9 3,28.7,19.2,24.1625,77.625,437.649921
2015,9,4,2015 9 4,28.6,21,24.3125,86,422.860676
2015,9,5,2015 9 5,25.3,20.7,22.525,87.875,371.761186
2015,9,6,2015 9 6,26.8,19.2,23,84.5,388.449033
2015,9,7,2015 9 7,27.8,18.9,23.4875,77.625,381.261046
